workplace_id,industry,region,n_workers,month,payment_date,payment_delay_days,contracted_wage,actual_wage,deduction_amount,overtime_hours,actual_overtime_pay,expected_overtime_pay,is_exploited,exploitation_type
17,농축산업,경기,5,17,2023-05-25,-1,2500000,1500000,264045,35,660223,627990,1,wage_cut
17,농축산업,경기,5,18,2023-06-26,1,2500000,1500000,173283,38,625104,681818,1,wage_cut
17,농축산업,경기,5,19,2023-07-25,0,2500000,1500000,264961,48,795074,861244,1,wage_cut
17,농축산업,경기,5,20,2023-08-23,-1,2500000,1500000,329670,23,382013,412679,1,wage_cut
17,농축산업,경기,5,21,2023-09-23,0,2500000,1500000,129607,29,513283,520335,1,wage_cut
17,농축산업,경기,5,22,2023-10-22,-1,2500000,1500000,283155,27,526309,484450,1,wage_cut
18,서비스업,전남,6,0,2021-12-30,-2,2500000,2435103,270543,11,13653,197368,1,overtime_unpaid
18,서비스업,전남,6,1,2022-01-30,-1,2500000,2555731,368372,17,59106,305024,1,overtime_unpaid
18,서비스업,전남,6,2,2022-03-03,1,2500000,2514159,220903,34,8007,610048,1,overtime_unpaid
18,서비스업,전남,6,3,2022-03-30,-2,2500000,2480775,329696,5,4531,89713,1,overtime_unpaid
18,서비스업,전남,6,4,2022-04-30,-1,2500000,2466044,374281,33,50469,592105,1,overtime_unpaid
18,서비스업,전남,6,5,2022-06-02,2,2500000,2449544,323702,40,99572,717703,1,overtime_unpaid
18,서비스업,전남,6,6,2022-07-01,1,2500000,2437357,295125,31,72810,556220,1,overtime_unpaid
18,서비스업,전남,6,7,2022-07-30,0,2500000,2567630,162764,2,3103,35885,1,overtime_unpaid
18,서비스업,전남,6,8,2022-08-31,2,2500000,2487959,284631,46,65632,825359,1,overtime_unpaid
19,제조업,충남,7,0,2022-01-02,1,3000000,2951392,877863,37,721946,796651,1,excessive_deduction
19,제조업,충남,7,1,2022-01-29,-2,3000000,2976335,1268615,23,492562,495215,1,excessive_deduction
19,제조업,충남,7,2,2022-03-03,1,3000000,2946666,804699,45,901785,968900,1,excessive_deduction
19,제조업,충남,7,3,2022-04-01,0,3000000,3005464,760717,45,1026413,968900,1,excessive_deduction
19,제조업,충남,7,4,2022-05-02,1,3000000,3075753,1119990,23,524585,495215,1,excessive_deduction
19,제조업,충남,7,5,2022-05-29,-2,3000000,2931115,825111,29,647575,624402,1,excessive_deduction
19,제조업,충남,7,6,2022-07-01,1,3000000,2946094,1044957,8,157236,172249,1,excessive_deduction
19,제조업,충남,7,7,2022-08-01,2,3000000,3053561,936217,1,21338,21531,1,excessive_deduction
20,서비스업,충남,10,0,2022-01-05,4,2500000,2538559,363162,44,853866,789474,1,payment_delay
20,서비스업,충남,10,1,2022-02-08,8,2500000,2537374,161481,21,346861,376794,1,payment_delay
20,서비스업,충남,10,2,2022-03-15,13,2500000,2476902,318951,19,370993,340909,1,payment_delay
20,서비스업,충남,10,3,2022-04-16,15,2500000,2505136,345633,1,16444,17943,1,payment_delay
20,서비스업,충남,10,4,2022-05-22,21,2500000,2478670,205524,51,1002455,915072,1,payment_delay
20,서비스업,충남,10,5,2022-06-24,24,2500000,2528979,330360,45,733325,807416,1,payment_delay
20,서비스업,충남,10,6,2022-07-29,29,2500000,2567732,156055,48,929493,861244,1,payment_delay
20,서비스업,충남,10,7,2022-08-29,30,2500000,2517491,278236,5,86104,89713,1,payment_delay
20,서비스업,충남,10,8,2022-09-28,30,2500000,2567103,281326,7,132718,125598,1,payment_delay
20,서비스업,충남,10,9,2022-10-28,30,2500000,2524123,263250,6,109754,107656,1,payment_delay
20,서비스업,충남,10,10,2022-11-27,30,2500000,2431113,166000,2,35445,35885,1,payment_delay
20,서비스업,충남,10,11,2022-12-27,30,2500000,2462065,164886,11,212044,197368,1,payment_delay
20,서비스업,충남,10,12,2023-01-26,30,2500000,2571380,209224,18,302433,322967,1,payment_delay
20,서비스업,충남,10,13,2023-02-25,30,2500000,2499729,263841,31,580605,556220,1,payment_delay
20,서비스업,충남,10,14,2023-03-27,30,2500000,2506372,248319,31,509667,556220,1,payment_delay
20,서비스업,충남,10,15,2023-04-26,30,2500000,2458084,229600,34,573882,610048,1,payment_delay
20,서비스업,충남,10,16,2023-05-26,30,2500000,2555241,306792,48,903050,861244,1,payment_delay
20,서비스업,충남,10,17,2023-06-25,30,2500000,2476890,217760,36,708931,645933,1,payment_delay
20,서비스업,충남,10,18,2023-07-25,30,2500000,2502099,272015,48,780183,861244,1,payment_delay
20,서비스업,충남,10,19,2023-08-24,30,2500000,2556013,350175,35,618159,627990,1,payment_delay
20,서비스업,충남,10,20,2023-09-23,30,2500000,2513853,353091,50,845215,897129,1,payment_delay
20,서비스업,충남,10,21,2023-10-23,30,2500000,2519734,308278,17,282548,305024,1,payment_delay
20,서비스업,충남,10,22,2023-11-22,30,2500000,2515278,283135,47,821856,843301,1,payment_delay
21,농축산업,경남,4,0,2021-12-30,-2,2060740,1854666,225222,46,691146,680340,1,wage_cut
21,농축산업,경남,4,1,2022-02-01,1,2060740,1813451,122668,1,15240,14790,1,wage_cut
21,농축산업,경남,4,2,2022-02-28,-2,2060740,1772236,156232,27,411848,399330,1,wage_cut
21,농축산업,경남,4,3,2022-03-30,-2,2060740,1731022,226416,39,564888,576810,1,wage_cut
21,농축산업,경남,4,4,2022-05-01,0,2060740,1689807,118183,9,124318,133110,1,wage_cut
21,농축산업,경남,4,5,2022-05-30,-1,2060740,1648592,172485,28,441359,414120,1,wage_cut
21,농축산업,경남,4,6,2022-06-28,-2,2060740,1607377,154291,4,60546,59160,1,wage_cut
21,농축산업,경남,4,7,2022-07-28,-2,2060740,1566162,181213,19,286941,281010,1,wage_cut
21,농축산업,경남,4,8,2022-08-31,2,2060740,1524948,200846,11,173889,162690,1,wage_cut
21,농축산업,경남,4,9,2022-09-29,1,2060740,1483733,281129,27,403973,399330,1,wage_cut
22,건설업,경남,16,0,2022-01-02,1,2060740,2003782,128201,25,33440,369750,1,overtime_unpaid
22,건설업,경남,16,1,2022-02-02,2,2060740,2011691,223522,4,8143,59160,1,overtime_unpaid
22,건설업,경남,16,2,2022-03-03,1,2060740,2118249,104055,49,137958,724710,1,overtime_unpaid
22,건설업,경남,16,3,2022-03-31,-1,2060740,2106231,196747,28,42704,414120,1,overtime_unpaid
22,건설업,경남,16,4,2022-04-30,-1,2060740,2081372,131815,22,1951,325380,1,overtime_unpaid
22,건설업,경남,16,5,2022-06-02,2,2060740,2086048,144634,51,101593,754290,1,overtime_unpaid
22,건설업,경남,16,6,2022-06-29,-1,2060740,2010528,241643,20,26252,295800,1,overtime_unpaid
23,건설업,충남,7,0,2021-12-30,-2,2500000,2481145,633758,25,425611,448565,1,excessive_deduction
23,건설업,충남,7,1,2022-01-30,-1,2500000,2554691,1009260,7,115880,125598,1,excessive_deduction
23,건설업,충남,7,2,2022-02-28,-2,2500000,2562802,925305,45,878610,807416,1,excessive_deduction
23,건설업,충남,7,3,2022-04-03,2,2500000,2522685,678297,47,869924,843301,1,excessive_deduction
23,건설업,충남,7,4,2022-04-30,-1,2500000,2472717,1058219,5,98565,89713,1,excessive_deduction
23,건설업,충남,7,5,2022-06-02,2,2500000,2438572,769343,8,132319,143541,1,excessive_deduction
23,건설업,충남,7,6,2022-06-29,-1,2500000,2474055,958797,37,704750,663876,1,excessive_deduction
23,건설업,충남,7,7,2022-07-29,-1,2500000,2544672,842792,12,228998,215311,1,excessive_deduction
23,건설업,충남,7,8,2022-08-27,-2,2500000,2473688,808231,20,351400,358852,1,excessive_deduction
23,건설업,충남,7,9,2022-09-30,2,2500000,2483284,849347,18,306014,322967,1,excessive_deduction
23,건설업,충남,7,10,2022-10-26,-2,2500000,2459090,661598,34,622670,610048,1,excessive_deduction
23,건설업,충남,7,11,2022-11-26,-1,2500000,2494524,814893,1,19246,17943,1,excessive_deduction
23,건설업,충남,7,12,2022-12-26,-1,2500000,2562135,1031883,5,82696,89713,1,excessive_deduction
23,건설업,충남,7,13,2023-01-28,2,2500000,2503994,748035,33,589346,592105,1,excessive_deduction
23,건설업,충남,7,14,2023-02-25,0,2500000,2507412,998438,47,879646,843301,1,excessive_deduction
23,건설업,충남,7,15,2023-03-27,0,2500000,2548359,840431,44,852113,789474,1,excessive_deduction
23,건설업,충남,7,16,2023-04-28,2,2500000,2461522,1088517,14,229104,251196,1,excessive_deduction
23,건설업,충남,7,17,2023-05-28,2,2500000,2477743,675710,12,214703,215311,1,excessive_deduction
23,건설업,충남,7,18,2023-06-27,2,2500000,2525514,1089803,51,920976,915072,1,excessive_deduction
23,건설업,충남,7,19,2023-07-24,-1,2500000,2532645,824953,35,687866,627990,1,excessive_deduction
24,서비스업,충남,13,0,2022-01-03,2,3000000,3037628,814126,30,654629,645933,1,excessive_deduction
24,서비스업,충남,13,1,2022-01-30,-1,3000000,2986415,802223,35,801177,753589,1,excessive_deduction
24,서비스업,충남,13,2,2022-03-03,1,3000000,3023967,1320842,44,966621,947368,1,excessive_deduction
24,서비스업,충남,13,3,2022-04-03,2,3000000,3016837,1226246,21,465411,452153,1,excessive_deduction
24,서비스업,충남,13,4,2022-04-30,-1,3000000,3072004,962053,41,836318,882775,1,excessive_deduction
24,서비스업,충남,13,5,2022-06-02,2,3000000,2959465,1243569,3,63608,64593,1,excessive_deduction
24,서비스업,충남,13,6,2022-06-29,-1,3000000,2927196,1124316,24,511762,516746,1,excessive_deduction
24,서비스업,충남,13,7,2022-07-29,-1,3000000,2940243,1192124,4,92374,86124,1,excessive_deduction
24,서비스업,충남,13,8,2022-08-31,2,3000000,2942120,937363,16,325912,344498,1,excessive_deduction
24,서비스업,충남,13,9,2022-09-28,0,3000000,2956239,1129209,9,176667,193780,1,excessive_deduction
24,서비스업,충남,13,10,2022-10-26,-2,3000000,2959417,1108228,1,22288,21531,1,excessive_deduction
24,서비스업,충남,13,11,2022-11-26,-1,3000000,3040413,759493,38,792178,818182,1,excessive_deduction
25,농축산업,충남,16,0,2022-01-03,2,2500000,2250000,191224,45,830878,807416,1,wage_cut
25,농축산업,충남,16,1,2022-02-01,1,2500000,2200000,225297,2,34930,35885,1,wage_cut
25,농축산업,충남,16,2,2022-02-28,-2,2500000,2150000,142356,38,684417,681818,1,wage_cut
25,농축산업,충남,16,3,2022-03-31,-1,2500000,2100000,142483,4,73782,71770,1,wage_cut
25,농축산업,충남,16,4,2022-04-30,-1,2500000,2050000,258239,2,34624,35885,1,wage_cut
25,농축산업,충남,16,5,2022-05-31,0,2500000,2000000,292372,21,414032,376794,1,wage_cut
25,농축산업,충남,16,6,2022-06-29,-1,2500000,1950000,264446,37,694500,663876,1,wage_cut
25,농축산업,충남,16,7,2022-07-31,1,2500000,1900000,270119,7,115268,125598,1,wage_cut
25,농축산업,충남,16,8,2022-08-31,2,2500000,1850000,283740,12,226285,215311,1,wage_cut
26,농축산업,경기,18,0,2022-01-02,1,2500000,2250000,200213,16,314712,287081,1,wage_cut
26,농축산업,경기,18,1,2022-01-31,0,2500000,2200000,220632,15,248675,269139,1,wage_cut
26,농축산업,경기,18,2,2022-03-02,0,2500000,2150000,130007,39,732955,699761,1,wage_cut
26,농축산업,경기,18,3,2022-04-02,1,2500000,2100000,335508,0,0,0,1,wage_cut
26,농축산업,경기,18,4,2022-04-30,-1,2500000,2050000,313818,7,116246,125598,1,wage_cut
26,농축산업,경기,18,5,2022-06-01,1,2500000,2000000,164826,37,605867,663876,1,wage_cut
26,농축산업,경기,18,6,2022-07-01,1,2500000,1950000,181839,32,555982,574163,1,wage_cut
26,농축산업,경기,18,7,2022-07-28,-2,2500000,1900000,211580,20,340124,358852,1,wage_cut
26,농축산업,경기,18,8,2022-08-27,-2,2500000,1850000,331322,10,171520,179426,1,wage_cut
26,농축산업,경기,18,9,2022-09-27,-1,2500000,1800000,343334,3,50186,53828,1,wage_cut
26,농축산업,경기,18,10,2022-10-28,0,2500000,1750000,373040,14,268851,251196,1,wage_cut
26,농축산업,경기,18,11,2022-11-26,-1,2500000,1700000,357649,11,182225,197368,1,wage_cut
26,농축산업,경기,18,12,2022-12-26,-1,2500000,1650000,220156,44,849154,789474,1,wage_cut
26,농축산업,경기,18,13,2023-01-26,0,2500000,1600000,177996,15,286296,269139,1,wage_cut
26,농축산업,경기,18,14,2023-02-27,2,2500000,1550000,168381,34,633834,610048,1,wage_cut
27,농축산업,경기,16,0,2021-12-31,-1,3500000,3495664,1094609,24,615696,602871,1,excessive_deduction
27,농축산업,경기,16,1,2022-01-29,-2,3500000,3583635,1455533,45,1089131,1130383,1,excessive_deduction
27,농축산업,경기,16,2,2022-03-02,0,3500000,3568292,1341415,40,928775,1004785,1,excessive_deduction
27,농축산업,경기,16,3,2022-04-03,2,3500000,3501283,1037786,33,759310,828947,1,excessive_deduction
27,농축산업,경기,16,4,2022-05-02,1,3500000,3420627,1291004,31,846681,778708,1,excessive_deduction
27,농축산업,경기,16,5,2022-06-01,1,3500000,3453328,1471014,17,384359,427033,1,excessive_deduction
27,농축산업,경기,16,6,2022-06-30,0,3500000,3531542,981417,1,22916,25120,1,excessive_deduction
27,농축산업,경기,16,7,2022-07-30,0,3500000,3491558,915715,33,910991,828947,1,excessive_deduction
27,농축산업,경기,16,8,2022-08-31,2,3500000,3540957,1563575,30,714278,753589,1,excessive_deduction
27,농축산업,경기,16,9,2022-09-28,0,3500000,3420491,1087293,20,462306,502392,1,excessive_deduction
27,농축산업,경기,16,10,2022-10-29,1,3500000,3501979,1572688,32,854303,803828,1,excessive_deduction
27,농축산업,경기,16,11,2022-11-28,1,3500000,3431488,1334007,51,1370269,1281100,1,excessive_deduction
27,농축산업,경기,16,12,2022-12-26,-1,3500000,3581187,1189849,36,849075,904306,1,excessive_deduction
27,농축산업,경기,16,13,2023-01-26,0,3500000,3496143,998821,27,662912,678230,1,excessive_deduction
27,농축산업,경기,16,14,2023-02-27,2,3500000,3423099,1168006,1,26578,25120,1,excessive_deduction
27,농축산업,경기,16,15,2023-03-29,2,3500000,3538005,1007786,9,231455,226077,1,excessive_deduction
27,농축산업,경기,16,16,2023-04-28,2,3500000,3570204,1315509,20,472134,502392,1,excessive_deduction
27,농축산업,경기,16,17,2023-05-28,2,3500000,3403953,1134986,44,1053504,1105263,1,excessive_deduction
27,농축산업,경기,16,18,2023-06-25,0,3500000,3572315,943658,20,501211,502392,1,excessive_deduction
27,농축산업,경기,16,19,2023-07-26,1,3500000,3463182,1391150,33,824971,828947,1,excessive_deduction
27,농축산업,경기,16,20,2023-08-22,-2,3500000,3477840,1196613,28,743443,703349,1,excessive_deduction
27,농축산업,경기,16,21,2023-09-25,2,3500000,3595620,1425832,48,1161227,1205742,1,excessive_deduction
27,농축산업,경기,16,22,2023-10-21,-2,3500000,3486897,1053269,1,26832,25120,1,excessive_deduction
28,농축산업,전남,10,0,2022-01-03,2,3000000,3070090,285186,14,324493,301435,1,payment_delay
28,농축산업,전남,10,1,2022-02-08,8,3000000,3087890,282982,31,607103,667464,1,payment_delay
28,농축산업,전남,10,2,2022-03-12,10,3000000,3038938,171625,22,433066,473684,1,payment_delay
28,농축산업,전남,10,3,2022-04-13,12,3000000,3001544,266279,4,85469,86124,1,payment_delay
28,농축산업,전남,10,4,2022-05-18,17,3000000,3084735,432695,10,227534,215311,1,payment_delay
28,농축산업,전남,10,5,2022-06-21,21,3000000,2984184,314885,42,964087,904306,1,payment_delay
28,농축산업,전남,10,6,2022-07-24,24,3000000,2924871,304397,37,860208,796651,1,payment_delay
28,농축산업,전남,10,7,2022-08-25,26,3000000,2978749,211706,8,159206,172249,1,payment_delay
28,농축산업,전남,10,8,2022-09-28,30,3000000,2922466,437948,13,278687,279904,1,payment_delay
28,농축산업,전남,10,9,2022-10-28,30,3000000,3053769,237847,9,212382,193780,1,payment_delay
28,농축산업,전남,10,10,2022-11-27,30,3000000,3044653,393531,31,688353,667464,1,payment_delay
28,농축산업,전남,10,11,2022-12-27,30,3000000,2970888,428425,9,183107,193780,1,payment_delay
28,농축산업,전남,10,12,2023-01-26,30,3000000,2987774,281821,39,858680,839713,1,payment_delay
28,농축산업,전남,10,13,2023-02-25,30,3000000,3077097,352795,29,623908,624402,1,payment_delay
28,농축산업,전남,10,14,2023-03-27,30,3000000,2961463,394784,20,461745,430622,1,payment_delay
28,농축산업,전남,10,15,2023-04-26,30,3000000,3075407,225672,11,248923,236842,1,payment_delay
29,농축산업,경북,10,0,2022-01-05,4,3500000,3553169,269266,21,531685,527512,1,payment_delay
29,농축산업,경북,10,1,2022-02-10,10,3500000,3417668,414854,17,392177,427033,1,payment_delay
29,농축산업,경북,10,2,2022-03-15,13,3500000,3497563,227737,30,729833,753589,1,payment_delay
29,농축산업,경북,10,3,2022-04-18,17,3500000,3518973,352926,36,867691,904306,1,payment_delay
29,농축산업,경북,10,4,2022-05-22,21,3500000,3539666,480663,22,567695,552632,1,payment_delay
29,농축산업,경북,10,5,2022-06-27,27,3500000,3428778,370315,46,1227548,1155502,1,payment_delay
29,농축산업,경북,10,6,2022-07-30,30,3500000,3580105,272266,4,94328,100478,1,payment_delay
29,농축산업,경북,10,7,2022-08-29,30,3500000,3437847,369280,33,867588,828947,1,payment_delay
29,농축산업,경북,10,8,2022-09-28,30,3500000,3539456,306341,26,658165,653110,1,payment_delay
29,농축산업,경북,10,9,2022-10-28,30,3500000,3573090,468987,21,562611,527512,1,payment_delay
29,농축산업,경북,10,10,2022-11-27,30,3500000,3554322,412433,33,871433,828947,1,payment_delay
29,농축산업,경북,10,11,2022-12-27,30,3500000,3421190,309882,36,930235,904306,1,payment_delay
29,농축산업,경북,10,12,2023-01-26,30,3500000,3440614,223238,23,596591,577751,1,payment_delay
29,농축산업,경북,10,13,2023-02-25,30,3500000,3525114,299423,9,239379,226077,1,payment_delay
29,농축산업,경북,10,14,2023-03-27,30,3500000,3518522,343341,16,413354,401914,1,payment_delay
29,농축산업,경북,10,15,2023-04-26,30,3500000,3442342,421030,15,343094,376794,1,payment_delay
29,농축산업,경북,10,16,2023-05-26,30,3500000,3564048,269437,29,775827,728469,1,payment_delay
29,농축산업,경북,10,17,2023-06-25,30,3500000,3426290,418395,45,1185981,1130383,1,payment_delay
29,농축산업,경북,10,18,2023-07-25,30,3500000,3439067,463796,37,933199,929426,1,payment_delay
30,건설업,경기,15,0,2021-12-30,-2,2500000,2480713,140636,17,48887,305024,1,overtime_unpaid
30,건설업,경기,15,1,2022-01-31,0,2500000,2451022,284388,44,78342,789474,1,overtime_unpaid
30,건설업,경기,15,2,2022-03-02,0,2500000,2486486,334951,14,19283,251196,1,overtime_unpaid
30,건설업,경기,15,3,2022-03-30,-2,2500000,2513165,171119,25,32497,448565,1,overtime_unpaid
30,건설업,경기,15,4,2022-04-30,-1,2500000,2428930,131048,2,5969,35885,1,overtime_unpaid
30,건설업,경기,15,5,2022-06-02,2,2500000,2502712,199681,5,16878,89713,1,overtime_unpaid
30,건설업,경기,15,6,2022-06-29,-1,2500000,2489449,343183,34,102724,610048,1,overtime_unpaid
30,건설업,경기,15,7,2022-08-01,2,2500000,2545396,239547,19,32930,340909,1,overtime_unpaid
30,건설업,경기,15,8,2022-08-28,-1,2500000,2432476,350978,3,9790,53828,1,overtime_unpaid
31,농축산업,인천,6,0,2022-01-06,5,2060740,2015654,257876,43,655934,635970,1,payment_delay
31,농축산업,인천,6,1,2022-02-10,10,2060740,2007444,114794,20,282914,295800,1,payment_delay
31,농축산업,인천,6,2,2022-03-17,15,2060740,2029455,289793,6,84295,88740,1,payment_delay
31,농축산업,인천,6,3,2022-04-19,18,2060740,2094954,116507,24,354078,354960,1,payment_delay
31,농축산업,인천,6,4,2022-05-23,22,2060740,2075540,218849,19,272350,281010,1,payment_delay
31,농축산업,인천,6,5,2022-06-25,25,2060740,2094354,120847,32,448365,473280,1,payment_delay
31,농축산업,인천,6,6,2022-07-29,29,2060740,2014743,284822,19,275022,281010,1,payment_delay
31,농축산업,인천,6,7,2022-08-29,30,2060740,2096314,231715,43,635268,635970,1,payment_delay
31,농축산업,인천,6,8,2022-09-28,30,2060740,2016842,252473,17,235901,251430,1,payment_delay
